,id,n_estimatores,learning_rate,max_depth,subsample,colsample_bytee,colsample_bynode,min_child_weight,runned,MAE,MAPE,RMSE,DATE
1567,1568,2100,0.03,6,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1568,1569,2100,0.03,6,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1569,1570,2100,0.03,6,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1570,1571,2100,0.03,6,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1571,1572,2100,0.03,6,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1572,1573,2100,0.03,6,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1573,1574,2100,0.03,6,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1574,1575,2100,0.03,6,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1575,1576,2100,0.03,6,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1576,1577,2100,0.03,6,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1577,1578,2100,0.03,6,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1578,1579,2100,0.03,6,0.75,0.75,0.75,1,1,2986.2 +/- 436.94,0.35 +/- 0.02,3934.83 +/- 559.19,2022-01-27 13:52:39
1579,1580,2100,0.03,6,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1580,1581,2100,0.03,6,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1581,1582,2100,0.03,6,0.75,0.75,1.0,1,1,2973.44 +/- 433.92,0.35 +/- 0.02,3918.83 +/- 550.85,2022-01-27 15:55:34
1582,1583,2100,0.03,6,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1583,1584,2100,0.03,6,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1584,1585,2100,0.03,6,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1585,1586,2100,0.03,6,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1586,1587,2100,0.03,6,0.75,1.0,0.5,5,0,empty,empty,empty,empty
1587,1588,2100,0.03,6,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1588,1589,2100,0.03,6,0.75,1.0,0.75,3,1,2984.05 +/- 439.07,0.35 +/- 0.02,3932.18 +/- 561.28,2022-01-27 08:49:48
1589,1590,2100,0.03,6,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1590,1591,2100,0.03,6,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1591,1592,2100,0.03,6,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1592,1593,2100,0.03,6,0.75,1.0,1.0,5,1,2973.51 +/- 432.84,0.35 +/- 0.02,3919.75 +/- 548.83,2022-01-27 09:57:31
1593,1594,2100,0.03,6,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1594,1595,2100,0.03,6,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1595,1596,2100,0.03,6,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1596,1597,2100,0.03,6,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1597,1598,2100,0.03,6,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1598,1599,2100,0.03,6,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1599,1600,2100,0.03,6,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1600,1601,2100,0.03,6,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1601,1602,2100,0.03,6,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1602,1603,2100,0.03,6,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1603,1604,2100,0.03,6,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1604,1605,2100,0.03,6,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1605,1606,2100,0.03,6,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1606,1607,2100,0.03,6,1.0,0.75,0.75,3,1,2983.02 +/- 435.19,0.35 +/- 0.02,3931.98 +/- 553.82,2022-01-27 12:11:10
1607,1608,2100,0.03,6,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1608,1609,2100,0.03,6,1.0,0.75,1.0,1,0,empty,empty,empty,empty
1609,1610,2100,0.03,6,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1610,1611,2100,0.03,6,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1611,1612,2100,0.03,6,1.0,1.0,0.5,1,0,empty,empty,empty,empty
1612,1613,2100,0.03,6,1.0,1.0,0.5,3,0,empty,empty,empty,empty
1613,1614,2100,0.03,6,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1614,1615,2100,0.03,6,1.0,1.0,0.75,1,0,empty,empty,empty,empty
1615,1616,2100,0.03,6,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1616,1617,2100,0.03,6,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1617,1618,2100,0.03,6,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1618,1619,2100,0.03,6,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1619,1620,2100,0.03,6,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1620,1621,2100,0.03,9,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1621,1622,2100,0.03,9,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1622,1623,2100,0.03,9,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1623,1624,2100,0.03,9,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1624,1625,2100,0.03,9,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1625,1626,2100,0.03,9,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1626,1627,2100,0.03,9,0.5,0.5,1.0,1,1,2916.92 +/- 410.27,0.35 +/- 0.02,3782.24 +/- 537.4,2022-01-27 09:47:39
1627,1628,2100,0.03,9,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1628,1629,2100,0.03,9,0.5,0.5,1.0,5,0,empty,empty,empty,empty
1629,1630,2100,0.03,9,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1630,1631,2100,0.03,9,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1631,1632,2100,0.03,9,0.5,0.75,0.5,5,1,2929.09 +/- 425.34,0.35 +/- 0.02,3810.87 +/- 558.87,2022-01-28 08:31:12
1632,1633,2100,0.03,9,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1633,1634,2100,0.03,9,0.5,0.75,0.75,3,0,empty,empty,empty,empty
1634,1635,2100,0.03,9,0.5,0.75,0.75,5,1,2907.55 +/- 408.46,0.35 +/- 0.02,3782.63 +/- 534.4,2022-01-27 20:38:41
1635,1636,2100,0.03,9,0.5,0.75,1.0,1,0,empty,empty,empty,empty
1636,1637,2100,0.03,9,0.5,0.75,1.0,3,0,empty,empty,empty,empty
1637,1638,2100,0.03,9,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1638,1639,2100,0.03,9,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1639,1640,2100,0.03,9,0.5,1.0,0.5,3,1,2928.08 +/- 425.92,0.35 +/- 0.02,3811.31 +/- 557.91,2022-01-27 05:20:35
1640,1641,2100,0.03,9,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1641,1642,2100,0.03,9,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1642,1643,2100,0.03,9,0.5,1.0,0.75,3,0,empty,empty,empty,empty
1643,1644,2100,0.03,9,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1644,1645,2100,0.03,9,0.5,1.0,1.0,1,0,empty,empty,empty,empty
1645,1646,2100,0.03,9,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1646,1647,2100,0.03,9,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1647,1648,2100,0.03,9,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1648,1649,2100,0.03,9,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1649,1650,2100,0.03,9,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1650,1651,2100,0.03,9,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1651,1652,2100,0.03,9,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1652,1653,2100,0.03,9,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1653,1654,2100,0.03,9,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1654,1655,2100,0.03,9,0.75,0.5,1.0,3,1,2904.87 +/- 407.29,0.35 +/- 0.02,3771.61 +/- 529.97,2022-01-27 03:33:15
1655,1656,2100,0.03,9,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1656,1657,2100,0.03,9,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1657,1658,2100,0.03,9,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1658,1659,2100,0.03,9,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1659,1660,2100,0.03,9,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1660,1661,2100,0.03,9,0.75,0.75,0.75,3,1,2911.44 +/- 411.39,0.35 +/- 0.02,3780.95 +/- 541.02,2022-01-27 10:32:37
1661,1662,2100,0.03,9,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1662,1663,2100,0.03,9,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1663,1664,2100,0.03,9,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1664,1665,2100,0.03,9,0.75,0.75,1.0,5,1,2901.26 +/- 411.06,0.35 +/- 0.02,3765.92 +/- 535.76,2022-01-28 05:51:09
1665,1666,2100,0.03,9,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1666,1667,2100,0.03,9,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1667,1668,2100,0.03,9,0.75,1.0,0.5,5,0,empty,empty,empty,empty
1668,1669,2100,0.03,9,0.75,1.0,0.75,1,1,2912.38 +/- 410.9,0.35 +/- 0.02,3781.01 +/- 536.03,2022-01-28 10:04:09
1669,1670,2100,0.03,9,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1670,1671,2100,0.03,9,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1671,1672,2100,0.03,9,0.75,1.0,1.0,1,1,2905.07 +/- 411.64,0.35 +/- 0.02,3770.03 +/- 535.1,2022-01-28 10:39:43
1672,1673,2100,0.03,9,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1673,1674,2100,0.03,9,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1674,1675,2100,0.03,9,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1675,1676,2100,0.03,9,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1676,1677,2100,0.03,9,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1677,1678,2100,0.03,9,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1678,1679,2100,0.03,9,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1679,1680,2100,0.03,9,1.0,0.5,0.75,5,1,2909.98 +/- 416.78,0.35 +/- 0.02,3779.69 +/- 543.41,2022-01-28 06:50:39
1680,1681,2100,0.03,9,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1681,1682,2100,0.03,9,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1682,1683,2100,0.03,9,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1683,1684,2100,0.03,9,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1684,1685,2100,0.03,9,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1685,1686,2100,0.03,9,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1686,1687,2100,0.03,9,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1687,1688,2100,0.03,9,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1688,1689,2100,0.03,9,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1689,1690,2100,0.03,9,1.0,0.75,1.0,1,0,empty,empty,empty,empty
1690,1691,2100,0.03,9,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1691,1692,2100,0.03,9,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1692,1693,2100,0.03,9,1.0,1.0,0.5,1,1,2915.85 +/- 420.3,0.35 +/- 0.02,3794.78 +/- 550.52,2022-01-27 12:45:39
1693,1694,2100,0.03,9,1.0,1.0,0.5,3,0,empty,empty,empty,empty
1694,1695,2100,0.03,9,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1695,1696,2100,0.03,9,1.0,1.0,0.75,1,0,empty,empty,empty,empty
1696,1697,2100,0.03,9,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1697,1698,2100,0.03,9,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1698,1699,2100,0.03,9,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1699,1700,2100,0.03,9,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1700,1701,2100,0.03,9,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1701,1702,2100,0.05,3,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1702,1703,2100,0.05,3,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1703,1704,2100,0.05,3,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1704,1705,2100,0.05,3,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1705,1706,2100,0.05,3,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1706,1707,2100,0.05,3,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1707,1708,2100,0.05,3,0.5,0.5,1.0,1,0,empty,empty,empty,empty
1708,1709,2100,0.05,3,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1709,1710,2100,0.05,3,0.5,0.5,1.0,5,0,empty,empty,empty,empty
1710,1711,2100,0.05,3,0.5,0.75,0.5,1,1,2011.55 +/- 310.47,0.27 +/- 0.01,2915.48 +/- 447.6,2022-01-27 11:14:43
1711,1712,2100,0.05,3,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1712,1713,2100,0.05,3,0.5,0.75,0.5,5,0,empty,empty,empty,empty
1713,1714,2100,0.05,3,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1714,1715,2100,0.05,3,0.5,0.75,0.75,3,0,empty,empty,empty,empty
1715,1716,2100,0.05,3,0.5,0.75,0.75,5,0,empty,empty,empty,empty
1716,1717,2100,0.05,3,0.5,0.75,1.0,1,0,empty,empty,empty,empty
1717,1718,2100,0.05,3,0.5,0.75,1.0,3,1,2004.65 +/- 303.0,0.27 +/- 0.01,2903.89 +/- 435.32,2022-01-27 08:06:13
1718,1719,2100,0.05,3,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1719,1720,2100,0.05,3,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1720,1721,2100,0.05,3,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1721,1722,2100,0.05,3,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1722,1723,2100,0.05,3,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1723,1724,2100,0.05,3,0.5,1.0,0.75,3,1,2000.52 +/- 295.99,0.27 +/- 0.01,2900.1 +/- 428.96,2022-01-27 09:07:47
1724,1725,2100,0.05,3,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1725,1726,2100,0.05,3,0.5,1.0,1.0,1,0,empty,empty,empty,empty
1726,1727,2100,0.05,3,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1727,1728,2100,0.05,3,0.5,1.0,1.0,5,1,2004.65 +/- 303.0,0.27 +/- 0.01,2903.89 +/- 435.32,2022-01-27 10:49:31
1728,1729,2100,0.05,3,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1729,1730,2100,0.05,3,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1730,1731,2100,0.05,3,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1731,1732,2100,0.05,3,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1732,1733,2100,0.05,3,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1733,1734,2100,0.05,3,0.75,0.5,0.75,5,1,2002.35 +/- 300.2,0.27 +/- 0.01,2900.99 +/- 431.83,2022-01-27 18:19:18
1734,1735,2100,0.05,3,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1735,1736,2100,0.05,3,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1736,1737,2100,0.05,3,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1737,1738,2100,0.05,3,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1738,1739,2100,0.05,3,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1739,1740,2100,0.05,3,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1740,1741,2100,0.05,3,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1741,1742,2100,0.05,3,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1742,1743,2100,0.05,3,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1743,1744,2100,0.05,3,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1744,1745,2100,0.05,3,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1745,1746,2100,0.05,3,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1746,1747,2100,0.05,3,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1747,1748,2100,0.05,3,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1748,1749,2100,0.05,3,0.75,1.0,0.5,5,0,empty,empty,empty,empty
1749,1750,2100,0.05,3,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1750,1751,2100,0.05,3,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1751,1752,2100,0.05,3,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1752,1753,2100,0.05,3,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1753,1754,2100,0.05,3,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1754,1755,2100,0.05,3,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1755,1756,2100,0.05,3,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1756,1757,2100,0.05,3,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1757,1758,2100,0.05,3,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1758,1759,2100,0.05,3,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1759,1760,2100,0.05,3,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1760,1761,2100,0.05,3,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1761,1762,2100,0.05,3,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1762,1763,2100,0.05,3,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1763,1764,2100,0.05,3,1.0,0.5,1.0,5,0,empty,empty,empty,empty
